"","RecordType","Latitude","Longitude","ZIP","VIN","MAKE","MODEL","BODY","YEAR","SELLER","CITY","COUNTYNUM","WGT","STATE","MON","NewUsed","RecodedType","Geography","NewZips","CarCount","Dealer"
"77441","CarSale",37.36,-121.78,95127,"WDDGF4HB4ER313796","MERZ","C250","CP",2014,"AUTONATION HONDA ROSEVILLE","SAN JOSE",85,"P","CA",201605,"Used",2,0,95127,1,NA
"77449","CarSale",37.36,-121.78,95127,"19XFC2F79GE241686","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","SAN JOSE",85,"P","CA",201609,"New",1,0,95127,1,NA
"77478","CarSale",37.36,-121.78,95127,"19XFC2F79GE241686","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","SAN JOSE",85,"P","CA",201609,"New",1,0,95127,1,NA
"78517","CarSale",37.36,-120.53,95348,"JHMGK5H52GX012043","HOND","FIT LX","5D",2016,"ELK GROVE HONDA","MERCED",47,"P","CA",201601,"New",1,0,95348,1,NA
"79017","CarSale",37.37,-122.02,94086,"19XFC2F62GE208679","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SUNNYVALE",85,"P","CA",201605,"New",1,0,94086,1,NA
"79415","CarSale",37.38,-122.09,94040,"5FNYF6H0XGB102801","HOND","PILOT ELITE","UT",2016,"AUTONATION HONDA ROSEVILLE","MOUNTAIN VIEW",85,"P","CA",201608,"New",1,0,94040,1,NA
"80597","CarSale",37.39,-121.89,95131,"1HGCP2F89CA049988","HOND","ACCORD EX-L","4D",2012,"AUTONATION HONDA ROSEVILLE","SAN JOSE",85,"P","CA",201601,"Used",2,0,95131,1,NA
"80620","CarSale",37.39,-121.89,95131,"5J6RM4H93GL084114","HOND","CR-V TOUR","UT",2016,"AUTONATION HONDA ROSEVILLE","SAN JOSE",85,"P","CA",201608,"New",1,0,95131,1,NA
"82093","CarSale",37.39,-120.89,95324,"19XFC2F73GE222602","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","HILMAR",47,"P","CA",201605,"New",1,0,95324,1,NA
"83392","CarSale",37.39,-120.4,95340,"1HGCR2F54GA163127","HOND","ACCORD SPRT","4D",2016,"ELK GROVE HONDA","MERCED",47,"P","CA",201604,"New",1,0,95340,1,NA
"92827","CarSale",37.41,-121.22,95363,"19XFC2F5XGE213734","HOND","CIVIC LX","4D",2016,"FOLSOM LAKE HONDA","PATTERSON",99,"R","CA",201606,"New",1,1,95363,1,NA
"94040","CarSale",37.42,-122.3,94062,"1HGCR2F03GA088621","HOND","ACCORD EX","4D",2016,"AUTONATION HONDA ROSEVILLE","REDWOOD CITY",81,"P","CA",201601,"New",1,0,94062,1,NA
"94222","CarSale",37.42,-122.13,94306,"1HGCT1B88EA009285","HOND","ACCORD EX-L","CP",2014,"AUTONATION HONDA ROSEVILLE","PALO ALTO",85,"P","CA",201605,"Used",2,0,94306,1,NA
"94823","CarSale",37.42,-121.8,95132,"1HGCR2F52GA101628","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","SAN JOSE",85,"P","CA",201608,"New",1,0,95132,1,NA
"94824","CarSale",37.42,-121.8,95132,"5FNYF6H52GB086301","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","SAN JOSE",85,"P","CA",201608,"New",1,0,95132,1,NA
"94850","CarSale",37.42,-121.8,95132,"1HGCR2F35GA092129","HOND","ACCORD LX","4D",2016,"ELK GROVE HONDA","SAN JOSE",85,"P","CA",201602,"New",1,0,95132,1,NA
"94860","CarSale",37.42,-121.8,95132,"5XYZTDLB9FG295329","HYUN","SANTA FE","UT",2015,"AUTONATION HONDA ROSEVILLE","SAN JOSE",85,"P","CA",201605,"Used",2,0,95132,1,NA
"95972","CarSale",37.42,-120.77,95315,"5FNYF3H93DB037217","HOND","PILOT TOUR","UT",2013,"ELK GROVE HONDA","DELHI",47,"P","CA",201606,"Used",2,0,95315,1,NA
"95998","CarSale",37.42,-120.77,95315,"1HGCR2F57GA247569","HOND","ACCORD SPRT","4D",2016,"ELK GROVE HONDA","DELHI",47,"P","CA",201608,"New",1,0,95315,1,NA
"96433","CarSale",37.43,-121.94,95134,"2HGFC2F77GH523167","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","SAN JOSE",85,"P","CA",201603,"New",1,0,95134,1,NA
"97676","CarSale",37.44,-118.3,93514,"1HGCR2F0XGA007601","HOND","ACCORD EX","4D",2016,"AUTONATION HONDA ROSEVILLE","BISHOP",27,"P","CA",201607,"New",1,0,93514,1,NA
"98084","CarSale",37.45,-122.18,94025,"JHMGK5H5XGX021895","HOND","FIT LX","5D",2016,"AUTONATION HONDA ROSEVILLE","MENLO PARK",81,"P","CA",201605,"New",1,0,94025,1,NA
"99239","CarSale",37.46,-122.24,94061,"JN8AS5MV9AW129293","NISS","ROGUE","UT",2010,"AUTONATION HONDA ROSEVILLE","REDWOOD CITY",81,"P","CA",201601,"Used",2,0,94061,1,NA
"99252","CarSale",37.46,-122.24,94061,"5FNYF6H51GB073247","HOND","PILOT EXL","UT",2016,"ELK GROVE HONDA","REDWOOD CITY",81,"P","CA",201605,"New",1,0,94061,1,NA
"99259","CarSale",37.46,-122.24,94061,"JM3KE2DY8G0760698","MAZD","CX-5 GT FWD","UT",2016,"ELK GROVE HONDA","REDWOOD CITY",81,"P","CA",201608,"Used",2,0,94061,1,NA
"99270","CarSale",37.46,-122.24,94061,"5FNYF3H91EB018568","HOND","PILOT TOUR","UT",2014,"AUTONATION HONDA ROSEVILLE","REDWOOD CITY",81,"P","CA",201609,"Used",2,0,94061,1,NA
"99338","CarSale",37.46,-122.24,94061,"5FNYF3H91EB018568","HOND","PILOT TOUR","UT",2014,"AUTONATION HONDA ROSEVILLE","REDWOOD CITY",81,"P","CA",201609,"Used",2,0,94061,1,NA
"99491","CarSale",37.47,-122.42,94019,"2HGFB6E51DH701712","HOND","CIVIC Si","CP",2013,"ELK GROVE HONDA","HALF MOON BAY",81,"P","CA",201607,"Used",2,0,94019,1,NA
"110269","CarSale",37.47,-120.87,95380,"5J6RM3H97GL014366","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","TURLOCK",99,"","CA",201606,"New",1,1,95380,1,NA
"110968","CarSale",37.47,-120.87,95380,"1HGCR3F90GA014979","HOND","ACCORD TOUR","4D",2016,"ELK GROVE HONDA","TURLOCK",99,"","CA",201602,"New",1,1,95380,1,NA
"113027","CarSale",37.5,-122.48,94018,"5FNYF6H5XGB050162","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","EL GRANADA",81,"P","CA",201601,"New",1,0,94018,1,NA
"113401","CarSale",37.5,-122.26,94070,"1FTFW1EF5BFC52029","FORD","F150 4x4 SC","PU",2011,"AUTONATION HONDA ROSEVILLE","SAN CARLOS",81,"P","CA",201601,"Used",2,0,94070,1,NA
"113694","CarSale",37.5,-122.21,94063,"5FNYF6H90GB071377","HOND","PILOT TOUR","UT",2016,"AUTONATION HONDA ROSEVILLE","REDWOOD CITY",81,"P","CA",201604,"New",1,0,94063,1,NA
"115743","CarSale",37.51,-122.05,94560,"19XFC2F87GE229965","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","NEWARK",1,"P","CA",201608,"New",1,0,94560,1,NA
"115820","CarSale",37.51,-122.05,94560,"5FNYF6H52GB084418","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","NEWARK",1,"P","CA",201606,"New",1,0,94560,1,NA
"116151","CarSale",37.52,-121.91,94539,"1HGCR2F05GA016013","HOND","ACCORD EX","4D",2016,"ELK GROVE HONDA","FREMONT",1,"P","CA",201602,"New",1,0,94539,1,NA
"116174","CarSale",37.52,-121.91,94539,"1HGCR2F31GA045616","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","FREMONT",1,"P","CA",201608,"New",1,0,94539,1,NA
"116180","CarSale",37.52,-121.91,94539,"5FNRL5H38GB117881","HOND","ODYSSEY SE","VN",2016,"ELK GROVE HONDA","FREMONT",1,"P","CA",201608,"New",1,0,94539,1,NA
"129580","CarSale",37.53,-120.85,95382,"2HKRM3H7XGH550303","HOND","CR-V EX-L","UT",2016,"ELK GROVE HONDA","TURLOCK",99,"R","CA",201607,"New",1,1,95382,1,NA
"129894","CarSale",37.53,-120.85,95382,"1HGCR2F80FA138573","HOND","ACCORD EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","TURLOCK",99,"","CA",201601,"New",1,1,95382,1,NA
"129898","CarSale",37.53,-120.85,95382,"2HGFC2F51GH503902","HOND","CIVIC LX","4D",2016,"FOLSOM LAKE HONDA","TURLOCK",99,"R","CA",201601,"New",1,1,95382,1,NA
"131148","CarSale",37.53,-120.85,95382,"19XFC1F77GE214304","HOND","CIVIC EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","TURLOCK",99,"R","CA",201606,"New",1,1,95382,1,NA
"131149","CarSale",37.53,-120.85,95382,"1HGCR2F38GA217740","HOND","ACCORD LX","4D",2016,"ELK GROVE HONDA","TURLOCK",99,"R","CA",201606,"New",1,1,95382,1,NA
"131150","CarSale",37.53,-120.85,95382,"19XFC1F39GE206721","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","TURLOCK",99,"R","CA",201606,"New",1,1,95382,1,NA
"131463","CarSale",37.53,-120.85,95382,"2HGFC4B00GH307634","HOND","CIVIC LX-P","CP",2016,"ELK GROVE HONDA","TURLOCK",99,"","CA",201608,"New",1,1,95382,1,NA
"132569","CarSale",37.54,-122.31,94403,"1HGCR2F35GA222037","HOND","ACCORD LX","4D",2016,"ELK GROVE HONDA","SAN MATEO",81,"P","CA",201608,"New",1,0,94403,1,NA
"132714","CarSale",37.54,-120.46,95369,"5J6RM4H94GL020373","HOND","CR-V TOUR","UT",2016,"AUTONATION HONDA ROSEVILLE","SNELLING",47,"P","CA",201601,"New",1,0,95369,1,NA
"133446","CarSale",37.55,-122.33,94402,"19XFC2F70GE205790","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","SAN MATEO",81,"P","CA",201602,"New",1,0,94402,1,NA
"145623","CarSale",37.55,-120.96,95307,"1HGCR2F85GA135492","HOND","ACCORD EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","CERES",99,"","CA",201603,"New",1,1,95307,1,NA
"145896","CarSale",37.55,-120.96,95307,"1HGCR2F54GA156243","HOND","ACCORD SPRT","4D",2016,"ELK GROVE HONDA","CERES",99,"","CA",201604,"New",1,1,95307,1,NA
"150301","CarSale",37.55,-120.72,95316,"5FNRL5H48BB100886","HOND","ODYSSEY EX","VN",2011,"AUTONATION HONDA ROSEVILLE","DENAIR",99,"","CA",201608,"Used",2,1,95316,1,NA
"151275","CarSale",37.56,-122.38,94010,"2HKRM4H55GH645162","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","BURLINGAME",81,"P","CA",201607,"New",1,0,94010,1,NA
"151647","CarSale",37.56,-122.27,94404,"2HKRM4H51GH621439","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","SAN MATEO",81,"P","CA",201603,"New",1,0,94404,1,NA
"166240","CarSale",37.6,-122.04,94587,"1HGCR2F70GA077511","HOND","ACCORD EX","4D",2016,"AUTONATION HONDA ROSEVILLE","UNION CITY",1,"P","CA",201602,"New",1,0,94587,1,NA
"166290","CarSale",37.6,-122.04,94587,"5FNRL5H2XGB091243","HOND","ODYSSEY LX","VN",2016,"AUTONATION HONDA ROSEVILLE","UNION CITY",1,"P","CA",201606,"New",1,0,94587,1,NA
"175506","CarSale",37.62,-121.1,95358,"1HGCT1B86GA012866","HOND","ACCORD EX-L","CP",2016,"ELK GROVE HONDA","MODESTO",99,"R","CA",201607,"New",1,1,95358,1,NA
"176345","CarSale",37.62,-121.1,95358,"5FNRL5H91GB082475","HOND","ODYSSEY TOU","VN",2016,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"","CA",201605,"New",1,1,95358,1,NA
"185123","CarSale",37.62,-121,95351,"1HGCR2F32GA072999","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","MODESTO",99,"R","CA",201601,"New",1,1,95351,1,NA
"185274","CarSale",37.62,-121,95351,"1HGCR2F97GA046807","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201602,"New",1,1,95351,1,NA
"186207","CarSale",37.62,-121,95351,"1HGCR2F16HA018380","HOND","ACCORD SPRT","4D",2017,"ELK GROVE HONDA","MODESTO",99,"","CA",201609,"New",1,1,95351,1,NA
"186637","CarSale",37.62,-121,95351,"1HGCR2F16HA018380","HOND","ACCORD SPRT","4D",2017,"ELK GROVE HONDA","MODESTO",99,"","CA",201609,"New",1,1,95351,1,NA
"187593","CarSale",37.63,-122.06,94544,"1HGCR2F7XGA132014","HOND","ACCORD EX","4D",2016,"ELK GROVE HONDA","HAYWARD",1,"P","CA",201603,"New",1,0,94544,1,NA
"187625","CarSale",37.63,-122.06,94544,"5J6TF2H54CL005304","HOND","CROSS TOUR","UT",2012,"AUTONATION HONDA ROSEVILLE","HAYWARD",1,"P","CA",201605,"Used",2,0,94544,1,NA
"187641","CarSale",37.63,-122.06,94544,"5FNYF6H98GB091344","HOND","PILOT TOUR","UT",2016,"AUTONATION HONDA ROSEVILLE","HAYWARD",1,"P","CA",201606,"New",1,0,94544,1,NA
"187673","CarSale",37.63,-122.06,94544,"19XFC2F78GE234373","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","HAYWARD",1,"P","CA",201608,"New",1,0,94544,1,NA
"187681","CarSale",37.63,-122.06,94544,"3HGGK5G82FM744921","HOND","FIT EX-L","5D",2015,"ELK GROVE HONDA","HAYWARD",1,"P","CA",201608,"Used",2,0,94544,1,NA
"193760","CarSale",37.64,-120.97,95354,"5NPEB4AC5EH882485","HYUN","SONATA GLS","4D",2014,"ELK GROVE HONDA","MODESTO",99,"","CA",201607,"Used",2,1,95354,1,NA
"194806","CarSale",37.64,-120.97,95354,"5J6RM4H50EL013205","HOND","CR-V EX","UT",2014,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"","CA",201608,"Used",2,1,95354,1,NA
"196899","CarSale",37.65,-122.42,94080,"3HGGK5G53GM704032","HOND","FIT LX","5D",2016,"AUTONATION HONDA ROSEVILLE","S SAN FRAN",81,"P","CA",201602,"New",1,0,94080,1,NA
"196952","CarSale",37.65,-122.42,94080,"5FNRL5H63EB112529","HOND","ODYSSEY EXL","VN",2014,"AUTONATION HONDA ROSEVILLE","S SAN FRAN",81,"P","CA",201608,"Used",2,0,94080,1,NA
"196955","CarSale",37.65,-122.42,94080,"5FNYF3H92DB031716","HOND","PILOT TOUR","UT",2013,"AUTONATION HONDA ROSEVILLE","S SAN FRAN",81,"P","CA",201609,"Used",2,0,94080,1,NA
"196964","CarSale",37.65,-122.42,94080,"5XYZT3LB3EG130661","HYUN","SANTA FE","UT",2014,"AUTONATION HONDA ROSEVILLE","S SAN FRAN",81,"P","CA",201609,"Used",2,0,94080,1,NA
"196965","CarSale",37.65,-122.42,94080,"JTDKN3DP5F3068935","TOYT","PRIUS","4D",2015,"AUTONATION HONDA ROSEVILLE","S SAN FRAN",81,"P","CA",201609,"Used",2,0,94080,1,NA
"196966","CarSale",37.65,-122.42,94080,"5XYZT3LB3EG130661","HYUN","SANTA FE","UT",2014,"AUTONATION HONDA ROSEVILLE","S SAN FRAN",81,"P","CA",201609,"Used",2,0,94080,1,NA
"196974","CarSale",37.65,-122.42,94080,"JTDKN3DP5F3068935","TOYT","PRIUS","4D",2015,"AUTONATION HONDA ROSEVILLE","S SAN FRAN",81,"P","CA",201609,"Used",2,0,94080,1,NA
"196975","CarSale",37.65,-122.42,94080,"5FNYF3H92DB031716","HOND","PILOT TOUR","UT",2013,"AUTONATION HONDA ROSEVILLE","S SAN FRAN",81,"P","CA",201609,"Used",2,0,94080,1,NA
"200589","CarSale",37.67,-122.09,94541,"5FNYF4H94FB008432","HOND","PILOT TOUR","UT",2015,"AUTONATION HONDA ROSEVILLE","HAYWARD",1,"P","CA",201601,"Used",2,0,94541,1,NA
"200609","CarSale",37.67,-122.09,94541,"1HGCP3F80BA014096","HOND","ACCORD EX 6","4D",2011,"AUTONATION HONDA ROSEVILLE","HAYWARD",1,"P","CA",201603,"Used",2,0,94541,1,NA
"200680","CarSale",37.67,-122.09,94541,"WDDGF4HB4DA763932","MERZ","C250","CP",2013,"AUTONATION HONDA ROSEVILLE","HAYWARD",1,"P","CA",201608,"Used",2,0,94541,1,NA
"200708","CarSale",37.67,-122.09,94541,"5YFBURHE3FP216084","TOYT","COROLLA","4D",2015,"AUTONATION HONDA ROSEVILLE","HAYWARD",1,"P","CA",201608,"Used",2,0,94541,1,NA
"213051","CarSale",37.67,-121.01,95350,"2LMDJ6JK2BBJ02399","LINC","MKX","UT",2011,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201604,"Used",2,1,95350,1,NA
"214303","CarSale",37.67,-121.01,95350,"5FNYF6H7XGB056822","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201602,"New",1,1,95350,1,NA
"215213","CarSale",37.67,-121.01,95350,"5J6RM3H75EL008576","HOND","CR-V EX-L","UT",2014,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201605,"Used",2,1,95350,1,NA
"215375","CarSale",37.67,-121.01,95350,"3CZRU6H70GM746496","HOND","HR-V EXL","UT",2016,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201606,"New",1,1,95350,1,NA
"215676","CarSale",37.67,-121.01,95350,"1HGCR2F87GA040822","HOND","ACCORD EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"R","CA",201607,"New",1,1,95350,1,NA
"216089","CarSale",37.67,-121.01,95350,"WAUACGFF3F1012403","AUDI","A3 PREMIUM","4D",2015,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"","CA",201608,"Used",2,1,95350,1,NA
"233861","CarSale",37.67,-120.95,95355,"19XFC2F51GE207983","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"R","CA",201603,"New",1,1,95355,1,NA
"233878","CarSale",37.67,-120.95,95355,"2HGFC2F57GH527248","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","MODESTO",99,"","CA",201603,"New",1,1,95355,1,NA
"235846","CarSale",37.67,-120.95,95355,"5FNRL5H61GB029362","HOND","ODYSSEY EXL","VN",2016,"ELK GROVE HONDA","MODESTO",99,"","CA",201601,"New",1,1,95355,1,NA
"236167","CarSale",37.67,-120.95,95355,"19XFC1F34GE206366","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201602,"New",1,1,95355,1,NA
"237625","CarSale",37.67,-120.95,95355,"1HGCR2F52GA170240","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"","CA",201606,"New",1,1,95355,1,NA
"238051","CarSale",37.67,-120.95,95355,"5J6RM4H93GL088549","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","MODESTO",99,"","CA",201607,"New",1,1,95355,1,NA
"238851","CarSale",37.67,-120.95,95355,"3CZRM3H56GG718035","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","MODESTO",99,"R","CA",201609,"New",1,1,95355,1,NA
"239236","CarSale",37.67,-120.95,95355,"3CZRM3H56GG718035","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","MODESTO",99,"R","CA",201609,"New",1,1,95355,1,NA
"243349","CarSale",37.67,-120.88,95357,"3CZRM3H58GG715671","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"","CA",201609,"New",1,1,95357,1,NA
"243565","CarSale",37.67,-120.88,95357,"1HGCR3F8XDA038869","HOND","ACCORD EX-L","4D",2013,"ELK GROVE HONDA","MODESTO",99,"","CA",201605,"Used",2,1,95357,1,NA
"243893","CarSale",37.67,-120.88,95357,"3CZRM3H58GG715671","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"","CA",201609,"New",1,1,95357,1,NA
"246752","CarSale",37.67,-120.65,95386,"2HKRM3H79FH527979","HOND","CR-V EX-L","UT",2015,"AUTONATION HONDA ROSEVILLE","WATERFORD",99,"","CA",201606,"Used",2,1,95386,1,NA
"246801","CarSale",37.67,-120.65,95386,"19XFC2F70GE232147","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","WATERFORD",99,"","CA",201608,"New",1,1,95386,1,NA
"247312","CarSale",37.68,-122.48,94015,"1FMHK7D89CGA73588","FORD","EXPLORER XL","UT",2012,"AUTONATION HONDA ROSEVILLE","DALY CITY",81,"P","CA",201601,"Used",2,0,94015,1,NA
"247338","CarSale",37.68,-122.48,94015,"19XFC1F41GE209427","HOND","CIVIC EX-T","4D",2016,"AUTONATION HONDA ROSEVILLE","DALY CITY",81,"P","CA",201604,"New",1,0,94015,1,NA
"247363","CarSale",37.68,-122.48,94015,"3CZRU6H57GM742315","HOND","HR-V EX","UT",2016,"ELK GROVE HONDA","DALY CITY",81,"P","CA",201606,"New",1,0,94015,1,NA
"247380","CarSale",37.68,-122.48,94015,"5XYZTDLBXFG295243","HYUN","SANTA FE","UT",2015,"AUTONATION HONDA ROSEVILLE","DALY CITY",81,"P","CA",201609,"Used",2,0,94015,1,NA
"247386","CarSale",37.68,-122.48,94015,"5XYZTDLBXFG295243","HYUN","SANTA FE","UT",2015,"AUTONATION HONDA ROSEVILLE","DALY CITY",81,"P","CA",201609,"Used",2,0,94015,1,NA
"248473","CarSale",37.68,-121.9,94588,"1HGCR2F70HA019612","HOND","ACCORD EX","4D",2017,"ELK GROVE HONDA","PLEASANTON",1,"P","CA",201609,"New",1,0,94588,1,NA
"248532","CarSale",37.68,-121.9,94588,"1HGCR2F70HA019612","HOND","ACCORD EX","4D",2017,"ELK GROVE HONDA","PLEASANTON",1,"P","CA",201609,"New",1,0,94588,1,NA
"248535","CarSale",37.68,-121.9,94588,"5FNYF6H76GB103344","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","PLEASANTON",1,"P","CA",201609,"New",1,0,94588,1,NA
"248538","CarSale",37.68,-121.9,94588,"5FNYF6H76GB103344","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","PLEASANTON",1,"P","CA",201609,"New",1,0,94588,1,NA
"249164","CarSale",37.69,-122.16,94579,"JHMGK5H59GX031947","HOND","FIT LX","5D",2016,"ELK GROVE HONDA","SAN LEANDRO",1,"P","CA",201605,"New",1,0,94579,1,NA
"263586","CarSale",37.69,-121.5,95377,"19XFC2F52GE239521","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","TRACY",77,"","CA",201609,"New",1,1,95377,1,NA
"263901","CarSale",37.69,-121.5,95377,"5FNYF5H64GB046367","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","TRACY",77,"","CA",201608,"New",1,1,95377,1,NA
"264031","CarSale",37.69,-121.5,95377,"1G1125S31EU105531","CHEV","IMPALA 2LT","4D",2014,"AUTONATION HONDA ROSEVILLE","TRACY",77,"","CA",201608,"Used",2,1,95377,1,NA
"264193","CarSale",37.69,-121.5,95377,"19XFC2F52GE239521","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","TRACY",77,"","CA",201609,"New",1,1,95377,1,NA
"264665","CarSale",37.7,-122,94552,"1HGCR2F57GA195585","HOND","ACCORD SPRT","4D",2016,"ELK GROVE HONDA","CASTRO VALLEY",1,"P","CA",201606,"New",1,0,94552,1,NA
"265120","CarSale",37.71,-122.13,94578,"5FNRL5H60GB009054","HOND","ODYSSEY EXL","VN",2016,"AUTONATION HONDA ROSEVILLE","SAN LEANDRO",1,"P","CA",201606,"New",1,0,94578,1,NA
"266197","CarSale",37.72,-122.49,94132,"5J6RM4H52GL075319","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201606,"New",1,0,94132,1,NA
"266261","CarSale",37.72,-122.49,94132,"2HGFB2F63CH332107","HOND","CIVIC HF","4D",2012,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201606,"Used",2,0,94132,1,NA
"266515","CarSale",37.72,-122.44,94112,"5FNYF5H93GB047908","HOND","PILOT TOUR","UT",2016,"ELK GROVE HONDA","SAN FRANCISCO",75,"P","CA",201609,"New",1,0,94112,1,NA
"266573","CarSale",37.72,-122.44,94112,"4T1BF1FK8FU918839","TOYT","CAMRY","4D",2015,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201609,"Used",2,0,94112,1,NA
"266607","CarSale",37.72,-122.44,94112,"4T1BF1FK8FU918839","TOYT","CAMRY","4D",2015,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201609,"Used",2,0,94112,1,NA
"266609","CarSale",37.72,-122.44,94112,"JTEZU5JR8F5101865","TOYT","4RUNNER SR5","UT",2015,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201609,"Used",2,0,94112,1,NA
"266615","CarSale",37.72,-122.44,94112,"5J6RM4H52DL053266","HOND","CR-V EX","UT",2013,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201609,"Used",2,0,94112,1,NA
"266621","CarSale",37.72,-122.44,94112,"5J6RM4H52DL053266","HOND","CR-V EX","UT",2013,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201609,"Used",2,0,94112,1,NA
"266624","CarSale",37.72,-122.44,94112,"WMEEJ3BA2DK674673","SMRT","FORTWO","3D",2013,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201609,"Used",2,0,94112,1,NA
"266625","CarSale",37.72,-122.44,94112,"5FNYF5H93GB047908","HOND","PILOT TOUR","UT",2016,"ELK GROVE HONDA","SAN FRANCISCO",75,"P","CA",201609,"New",1,0,94112,1,NA
"266676","CarSale",37.72,-122.44,94112,"JTEZU5JR8F5101865","TOYT","4RUNNER SR5","UT",2015,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201609,"Used",2,0,94112,1,NA
"266690","CarSale",37.72,-122.44,94112,"WMEEJ3BA2DK674673","SMRT","FORTWO","3D",2013,"AUTONATION HONDA ROSEVILLE","SAN FRANCISCO",75,"P","CA",201609,"Used",2,0,94112,1,NA
"273536","CarSale",37.72,-121.09,95368,"1HGCR2F32GA110795","HOND","ACCORD LX","4D",2016,"ELK GROVE HONDA","SALIDA",99,"","CA",201603,"New",1,1,95368,1,NA
"287897","CarSale",37.72,-121.03,95356,"1HGCR2F81EA122820","HOND","ACCORD EX-L","4D",2014,"AUTONATION HONDA ROSEVILLE","MODESTO",99,"","CA",201601,"Used",2,1,95356,1,NA
"288774","CarSale",37.72,-121.03,95356,"3CZRM3H58GG709899","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201607,"New",1,1,95356,1,NA
"289307","CarSale",37.72,-121.03,95356,"5FNRL5H69GB111789","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201609,"New",1,1,95356,1,NA
"290026","CarSale",37.72,-121.03,95356,"5FNRL5H69GB111789","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","MODESTO",99,"","CA",201609,"New",1,1,95356,1,NA
